1, 4114009723.238530
2, 16161012254.660368
3, 20519824290.422504
4, 23066636802.095581
5, 27535133870.622231
6, 30451391203.592033
7, 33455587197.884113
8, 38323087055.295631
9, 42980222080.987000
10, 45316220832.900002
11, 45690429699.339981
12, 45817809822.388252
13, 47088272458.002190
14, 50093471042.736382
15, 54739450041.566345
16, 60405874197.061798
17, 66136602142.079399
18, 70951599417.490280
19, 74206185642.596481
20, 75790616756.240860
21, 76063491078.579849
22, 75621128135.605362
23, 75074481735.953415
24, 74921630731.361572
25, 75509117026.008362
26, 77040721396.710693
27, 79599644852.312408
28, 83167324432.635361
29, 87634985489.253448
30, 92810995290.679337
31, 98430000987.598801
32, 104169954936.969055
33, 109680710708.492081
34, 114623209740.782913
35, 118712792870.832245
36, 121756473346.362503
37, 123674469056.587753
38, 124501118588.020126
39, 124367044780.881012
40, 123469642331.389633
41, 122040585564.456818
42, 120317348961.714432
43, 118522457354.099365
44, 116851099748.463150
45, 115465773445.938431
46, 114495848147.477066
47, 114039986752.898849
48, 114169801265.071701
49, 114933651300.013000
50, 116359951749.909348
51, 118459695818.233612
52, 121228127678.299362
53, 124645643737.840775
54, 128678092151.628708
55, 133276698712.670609
56, 138377886013.408722
57, 143903275362.795563
58, 149760163863.368164
59, 155842744434.335297
60, 162034275885.293274
61, 168210308676.024323
62, 174242933275.614166
63, 180005856833.053223
64, 185379955987.897369
65, 190258831385.073242
66, 194553833264.863861
67, 198198056232.582733
68, 201148914842.756531
69, 203389089208.762604
70, 204925835401.841705
71, 205788847950.523407
72, 206027006852.367432
73, 205704419527.260468
74, 204896176846.520721
75, 203684194040.726746
76, 202153422460.458984
77, 200388618863.972961
78, 198471763499.148743
79, 196480138838.388641
80, 194485023006.116760
81, 192550916062.380127
82, 190735200368.545471
83, 189088133699.502075
84, 187653080810.219604
85, 186466901649.970306
86, 185560429147.134186
87, 184958984270.317719
88, 184682889589.003387
89, 184747954158.761993
90, 185165912052.827179
91, 185944804349.785278
92, 187089300114.384705
93, 188600956183.667358
94, 190478418704.462921
95, 192717571640.811768
96, 195311639114.278015
97, 198251249637.668518
98, 201524471183.352325
99, 205116826674.120667
100, 209011299938.859894
101, 213188342443.686768
102, 217625891170.299072
103, 222299407825.317505
104, 227181949074.081238
105, 232244276643.771576
106, 237455014886.052765
107, 242780861698.945770
108, 248186856580.028717
109, 253636707053.806091
110, 259093171862.865997
