1, 1252475.819554
2, 362218.349161
3, 245444.820960
4, 205414.911344
5, 158478.594321
6, 144444.542809
7, 171595.476144
8, 209661.911291
9, 240857.967976
10, 261735.315442
11, 273829.665501
12, 279892.106640
13, 282750.109249
14, 284979.714333
15, 288751.562753
16, 295683.132555
17, 306721.250457
18, 322131.921918
19, 341625.868603
20, 364566.694415
21, 390176.645818
22, 417684.911752
23, 446408.895024
24, 475784.783361
25, 505368.366008
26, 534821.902981
27, 563896.426880
28, 592414.176348
29, 620253.115759
30, 647334.088999
31, 673610.516366
32, 699060.300576
33, 723679.552112
34, 747477.768438
35, 770474.153994
36, 792694.825022
37, 814170.695397
38, 834935.883809
39, 855026.518460
40, 874479.843906
41, 893333.556911
42, 911625.315431
43, 929392.378145
44, 946671.342142
45, 963497.954204
46, 979906.977098
47, 995932.096828
48, 1011605.860308
49, 1026959.635539
50, 1042023.588382
51, 1056826.671552
52, 1071396.622611
53, 1085759.968594
54, 1099942.035551
55, 1113966.961793
56, 1127857.713957
57, 1141636.105290
58, 1155322.815725
59, 1168937.413464
60, 1182498.377862
61, 1196023.123495
62, 1209528.025288
63, 1223028.444648
64, 1236538.756523
65, 1250072.377331
66, 1263641.793686
67, 1277258.591858
68, 1290933.487875
69, 1304676.358195
70, 1318496.270843
71, 1332401.516915
72, 1346399.642357
73, 1360497.479888
74, 1374701.180978
75, 1389016.247766
76, 1403447.564805
77, 1417999.430540
78, 1432675.588405
79, 1447479.257462
80, 1462413.162475
81, 1477479.563360
82, 1492680.283909
83, 1508016.739755
84, 1523489.965491
85, 1539100.640917
86, 1554849.116358
87, 1570735.437032
88, 1586759.366436
89, 1602920.408732
90, 1619217.830132
91, 1635650.679258
92, 1652217.806506
93, 1668917.882392
94, 1685749.414921
95, 1702710.765964
96, 1719800.166695
97, 1737015.732090
98, 1754355.474516
99, 1771817.316453
100, 1789399.102361
101, 1807098.609741
102, 1824913.559404
103, 1842841.625004
104, 1860880.441850
105, 1879027.615041
106, 1897280.726959
107, 1915637.344148
108, 1934095.023616
109, 1952651.318597
110, 1971303.783795
111, 1990049.980148
112, 2008887.479147
113, 2027813.866722
114, 2046826.746743
115, 2065923.744150
116, 2085102.507739
117, 2104360.712637
118, 2123696.062473
119, 2143106.291282
120, 2162589.165163
121, 2182142.483690
122, 2201764.081125
123, 2221451.827421
124, 2241203.629059
125, 2261017.429707
126, 2280891.210739
127, 2300822.991610
128, 2320810.830108
129, 2340852.822501
130, 2360947.103568
131, 2381091.846549
132, 2401285.263007
133, 2421525.602619
134, 2441811.152901
135, 2462140.238867
136, 2482511.222647
137, 2502922.503050
138, 2523372.515095
139, 2543859.729499
140, 2564382.652140
141, 2584939.823497
142, 2605529.818059
143, 2626151.243728
144, 2646802.741199
145, 2667482.983332
146, 2688190.674515
147, 2708924.550021
148, 2729683.375359
149, 2750465.945630
150, 2771271.084872
151, 2792097.645416
152, 2812944.507242
153, 2833810.577339
154, 2854694.789069
155, 2875596.101541
156, 2896513.498994
157, 2917445.990176
158, 2938392.607753
159, 2959352.407706
160, 2980324.468752
161, 3001307.891772
162, 3022301.799245
163, 3043305.334700
164, 3064317.662177
165, 3085337.965696
166, 3106365.448741
167, 3127399.333755
168, 3148438.861650
169, 3169483.291318
170, 3190531.899168
171, 3211583.978665
172, 3232638.839881
173, 3253695.809062
174, 3274754.228204
175, 3295813.454639
176, 3316872.860632
177, 3337931.832991
178, 3358989.772689
179, 3380046.094487
180, 3401100.226583
181, 3422151.610254
182, 3443199.699523
183, 3464243.960824
184, 3485283.872684
185, 3506318.925412
186, 3527348.620792
187, 3548372.471797
188, 3569390.002295
189, 3590400.746782
190, 3611404.250105
191, 3632400.067205
192, 3653387.762865
193, 3674366.911465
194, 3695337.096740
195, 3716297.911554
196, 3737248.957672
197, 3758189.845547
198, 3779120.194104
199, 3800039.630540
200, 3820947.790124
201, 3841844.316005
202, 3862728.859023
203, 3883601.077533
204, 3904460.637225
205, 3925307.210957
206, 3946140.478586
207, 3966960.126813
208, 3987765.849022
209, 4008557.345133
210, 4029334.321456
211, 4050096.490546
212, 4070843.571068
213, 4091575.287662
214, 4112291.370816
215, 4132991.556735
216, 4153675.587224
217, 4174343.209566
218, 4194994.176409
219, 4215628.245654
220, 4236245.180346
221, 4256844.748568
222, 4277426.723339
223, 4297990.882518
224, 4318537.008700
225, 4339064.889129
226, 4359574.315606
227, 4380065.084397
228, 4400536.996148
229, 4420989.855805
230, 4441423.472527
231, 4461837.659611
232, 4482232.234413
233, 4502607.018274
234, 4522961.836447
235, 4543296.518026
236, 4563610.895878
237, 4583904.806572
238, 4604178.090319
239, 4624430.590905
240, 4644662.155629
241, 4664872.635246
242, 4685061.883901
243, 4705229.759080
244, 4725376.121548
245, 4745500.835298
246, 4765603.767494
247, 4785684.788425
248, 4805743.771448
249, 4825780.592942
250, 4845795.132261
251, 4865787.271682
252, 4885756.896367
253, 4905703.894309
254, 4925628.156295
255, 4945529.575860
256, 4965408.049245
257, 4985263.475359
258, 5005095.755736
259, 5024904.794495
260, 5044690.498306
261, 5064452.776348
262, 5084191.540277
263, 5103906.704183
264, 5123598.184564
265, 5143265.900284
266, 5162909.772543
267, 5182529.724842
268, 5202125.682953
269, 5221697.574886
270, 5241245.330856
271, 5260768.883256
272, 5280268.166625
273, 5299743.117618
274, 5319193.674979
275, 5338619.779510
276, 5358021.374048
277, 5377398.403432
278, 5396750.814480
279, 5416078.555961
280, 5435381.578569
281, 5454659.834900
282, 5473913.279423
