0 1.000000e+00
15 1.083833e-02
30 3.331136e-03
45 1.602702e-03
60 9.355902e-04
75 6.082069e-04
90 4.820117e-04
105 3.575306e-04
120 2.606906e-04
135 2.000346e-04
150 1.713800e-04
165 1.546148e-04
180 1.329003e-04
195 1.134282e-04
210 9.774341e-05
225 8.485863e-05
240 7.671067e-05
255 7.037583e-05
270 6.448348e-05
285 5.889947e-05
300 5.453597e-05
315 5.110392e-05
330 4.759354e-05
345 4.462971e-05
360 4.193117e-05
375 3.881200e-05
390 3.634156e-05
405 3.453482e-05
420 3.286347e-05
435 3.117247e-05
450 2.971556e-05
465 2.847040e-05
480 2.720603e-05
495 2.611673e-05
510 2.509563e-05
525 2.391115e-05
540 2.288536e-05
555 2.210429e-05
570 2.136120e-05
585 2.059324e-05
600 1.991384e-05
615 1.930371e-05
630 1.868198e-05
645 1.813389e-05
660 1.761365e-05
675 1.699560e-05
690 1.643944e-05
705 1.601182e-05
720 1.559999e-05
735 1.517068e-05
750 1.478115e-05
765 1.442295e-05
780 1.405604e-05
795 1.372977e-05
810 1.341652e-05
825 1.303420e-05
840 1.268437e-05
855 1.241549e-05
870 1.215439e-05
885 1.187896e-05
900 1.162961e-05
915 1.139668e-05
930 1.115453e-05
945 1.093819e-05
960 1.072921e-05
975 1.047617e-05
990 1.024009e-05
1005 1.005643e-05
