0 1.000000e+00
25 4.583426e-03
50 1.317106e-03
75 6.081947e-04
100 3.965862e-04
125 2.357960e-04
150 1.712719e-04
175 1.401555e-04
200 1.077269e-04
225 8.476411e-05
250 7.227447e-05
275 6.244581e-05
300 5.445892e-05
325 4.865666e-05
350 4.366689e-05
375 3.892507e-05
400 3.529159e-05
425 3.244621e-05
450 2.986587e-05
475 2.774838e-05
500 2.589644e-05
525 2.401535e-05
550 2.244419e-05
575 2.118474e-05
600 1.998920e-05
625 1.895181e-05
650 1.802544e-05
675 1.705216e-05
700 1.619989e-05
725 1.550245e-05
750 1.482477e-05
775 1.421700e-05
800 1.366471e-05
825 1.307481e-05
850 1.254339e-05
875 1.210119e-05
900 1.166694e-05
925 1.126953e-05
950 1.090328e-05
975 1.050935e-05
1000 1.014812e-05
