0 1.000000e+00
15 1.083833e-02
30 3.331139e-03
45 1.602717e-03
60 9.355862e-04
75 6.081947e-04
90 4.819812e-04
105 3.573042e-04
120 2.600898e-04
135 1.997533e-04
150 1.712719e-04
165 1.545617e-04
180 1.328514e-04
195 1.133461e-04
210 9.763271e-05
225 8.476411e-05
240 7.662755e-05
255 7.026321e-05
270 6.438073e-05
285 5.881751e-05
300 5.445892e-05
315 5.103128e-05
330 4.753214e-05
345 4.456955e-05
360 4.186789e-05
375 3.892507e-05
390 3.653957e-05
405 3.471878e-05
420 3.302202e-05
435 3.132380e-05
450 2.986587e-05
465 2.861127e-05
480 2.733718e-05
495 2.623730e-05
510 2.520376e-05
525 2.401535e-05
540 2.298517e-05
555 2.219420e-05
570 2.144310e-05
585 2.067353e-05
600 1.998920e-05
615 1.937529e-05
630 1.874838e-05
645 1.819766e-05
660 1.767223e-05
675 1.705216e-05
690 1.649458e-05
705 1.606280e-05
720 1.564658e-05
735 1.521509e-05
750 1.482477e-05
765 1.446587e-05
780 1.409659e-05
795 1.376796e-05
810 1.345209e-05
825 1.307481e-05
840 1.272794e-05
855 1.245702e-05
870 1.219294e-05
885 1.191768e-05
900 1.166694e-05
915 1.143282e-05
930 1.119006e-05
945 1.097197e-05
960 1.076167e-05
975 1.050935e-05
990 1.027408e-05
1005 1.008888e-05
