watt1 3 10 1.05e-13 2.11e-07
0 1.000000e+00
3 4.316281e-07
6 1.049374e-07
9 5.299737e-08
12 2.921574e-08
15 1.792254e-08
18 1.187142e-08
21 8.647725e-09
24 6.732480e-09
27 5.611307e-09
30 5.377415e-09
33 4.706211e-09
36 4.418016e-09
39 4.185329e-09
42 3.973973e-09
45 3.771614e-09
48 3.591943e-09
51 3.421415e-09
54 3.261791e-09
57 3.092195e-09
60 2.923239e-09
63 2.762213e-09
66 2.625015e-09
69 2.522682e-09
72 2.419222e-09
75 2.316338e-09
78 2.194291e-09
81 2.075337e-09
84 1.965593e-09
87 1.859224e-09
90 1.742932e-09
93 1.543564e-09
96 1.467290e-09
99 1.398118e-09
102 1.327770e-09
105 1.251011e-09
108 1.196549e-09
111 1.143329e-09
114 1.089380e-09
117 1.033310e-09
120 1.021920e-09
123 9.536199e-10
126 9.092247e-10
129 8.762884e-10
132 8.332846e-10
135 7.708737e-10
138 7.347595e-10
141 6.918125e-10
144 6.474402e-10
147 6.067015e-10
150 6.666208e-10
153 5.392573e-10
156 4.999310e-10
159 4.700287e-10
162 4.437389e-10
165 4.008704e-10
168 3.742532e-10
171 3.605203e-10
174 3.481603e-10
177 3.205305e-10
180 4.045139e-10
183 3.265157e-10
186 3.133571e-10
189 3.025101e-10
192 2.923954e-10
195 2.776488e-10
198 2.654029e-10
201 2.408135e-10
204 2.177723e-10
207 2.072121e-10
210 1.955304e-10
213 1.783264e-10
216 1.696667e-10
219 1.586886e-10
222 1.457214e-10
225 1.325640e-10
228 1.268402e-10
231 1.231141e-10
234 1.192881e-10
237 1.104953e-10
240 1.081108e-10
243 1.013254e-10
246 9.536780e-11
249 9.208533e-11
252 8.732869e-11
255 8.226874e-11
258 7.637972e-11
261 6.877020e-11
264 6.354231e-11
267 6.061007e-11
270 7.360830e-11
273 5.897556e-11
276 5.621348e-11
279 5.383981e-11
282 5.070819e-11
285 4.435511e-11
288 4.243844e-11
291 4.130789e-11
294 3.882767e-11
297 3.221074e-11
300 2.923987e-11
303 2.521198e-11
306 2.222327e-11
309 2.097058e-11
312 1.982230e-11
315 1.850298e-11
318 1.748815e-11
321 1.600418e-11
324 1.507180e-11
327 1.461466e-11
330 1.763080e-11
333 1.446218e-11
336 1.398296e-11
339 1.366430e-11
342 1.316409e-11
345 1.195481e-11
348 1.121399e-11
351 1.047239e-11
354 1.001401e-11
357 9.257756e-12
360 8.457163e-12
363 7.489872e-12
366 7.006996e-12
369 6.675093e-12
372 6.231325e-12
375 5.791558e-12
