watt1 3 10 9.80e-15 2.99e-08
0 1.000000e+00
3 4.316281e-07
6 1.038861e-07
9 5.266063e-08
12 2.881274e-08
15 1.726569e-08
18 1.140574e-08
21 8.217483e-09
24 6.437580e-09
27 5.367461e-09
30 5.499878e-09
33 4.784106e-09
36 4.459392e-09
39 4.226538e-09
42 3.832562e-09
45 3.544669e-09
48 3.118854e-09
51 3.037604e-09
54 2.782724e-09
57 2.625398e-09
60 3.367094e-09
63 2.739040e-09
66 2.662952e-09
69 2.083371e-09
72 2.025507e-09
75 1.920636e-09
78 1.839235e-09
81 1.732067e-09
84 1.573894e-09
87 1.439336e-09
90 1.799947e-09
93 1.570552e-09
96 1.497070e-09
99 1.264869e-09
102 1.092805e-09
105 9.800145e-10
108 9.144715e-10
111 8.543216e-10
114 7.787127e-10
117 7.282216e-10
120 1.114520e-09
123 9.776906e-10
126 9.511139e-10
129 9.280007e-10
132 8.541885e-10
135 8.030245e-10
138 7.340269e-10
141 6.356491e-10
144 5.603551e-10
147 4.956356e-10
150 5.134383e-10
153 4.555660e-10
156 4.235438e-10
159 3.613760e-10
162 3.189286e-10
165 2.726056e-10
168 2.610451e-10
171 2.515485e-10
174 2.413048e-10
177 2.325266e-10
180 2.663559e-10
183 2.415663e-10
186 2.364137e-10
189 2.313253e-10
192 2.236051e-10
195 2.109816e-10
198 1.854589e-10
201 1.606688e-10
204 1.347059e-10
207 1.149675e-10
210 1.175858e-10
213 1.036959e-10
216 9.202603e-11
219 7.461277e-11
222 6.076646e-11
225 5.032947e-11
228 4.782522e-11
231 4.440321e-11
234 4.282624e-11
237 4.033578e-11
240 5.936222e-11
243 4.630625e-11
246 4.435303e-11
249 4.299810e-11
252 3.826942e-11
255 3.266350e-11
258 2.822951e-11
261 2.327502e-11
264 1.685359e-11
267 1.211630e-11
270 1.040548e-11
273 9.047691e-12
276 8.035407e-12
279 7.064502e-12
282 6.239028e-12
285 5.597576e-12
288 5.185447e-12
291 4.918503e-12
294 4.716952e-12
297 4.556450e-12
300 4.493782e-12
303 4.404184e-12
306 4.346567e-12
309 4.265113e-12
312 4.101117e-12
315 4.012340e-12
318 3.783899e-12
321 3.660187e-12
324 3.495378e-12
327 3.372795e-12
330 3.705901e-12
333 3.253566e-12
336 3.143158e-12
339 2.984758e-12
342 2.890753e-12
345 2.763024e-12
348 2.548551e-12
351 2.528163e-12
354 2.471092e-12
357 2.293720e-12
360 3.131642e-12
363 2.781911e-12
366 2.734802e-12
369 2.699498e-12
372 2.685847e-12
375 2.621418e-12
